vote_id,person_id,vote
h157-111.2009,W000207,Aye
h157-111.2009,W000314,Aye
h157-111.2009,W000795,Aye
h157-111.2009,W000799,Aye
h157-114.2015,A000371,Yea
h157-114.2015,A000372,Yea
h157-114.2015,B000755,Yea
h157-114.2015,B001248,Yea
h157-114.2015,B001250,Yea
h157-114.2015,B001269,Yea
h157-114.2015,B001275,Yea
h157-114.2015,B001278,Nay
h157-114.2015,B001283,Yea
h157-114.2015,B001289,Yea
h157-114.2015,B001291,Yea
h157-114.2015,B001293,Yea
h157-114.2015,B001294,Yea
h157-114.2015,B001295,Yea
h157-114.2015,B001296,Nay
h157-114.2015,C000537,Nay
h157-114.2015,C000984,Nay
h157-114.2015,C001080,Nay
h157-114.2015,C001094,Yea
h157-114.2015,C001103,Yea
h157-114.2015,C001106,Yea
h157-114.2015,D000096,Nay
h157-114.2015,D000621,Yea
h157-114.2015,D000623,Nay
h157-114.2015,E000215,Nay
h157-114.2015,E000288,Nay
h157-114.2015,E000290,Nay
h157-114.2015,F000030,Nay
h157-114.2015,F000454,Nay
h157-114.2015,F000461,Yea
h157-114.2015,F000462,Nay
h157-114.2015,G000551,Nay
h157-114.2015,G000559,Nay
h157-114.2015,G000560,Yea
h157-114.2015,G000574,Nay
h157-114.2015,H001036,Yea
h157-114.2015,H001048,Yea
h157-114.2015,H001057,Yea
h157-114.2015,H001058,Yea
h157-114.2015,H001064,Yea
h157-114.2015,H001067,Yea
h157-114.2015,H001070,Yea
h157-114.2015,H001071,Yea
h157-114.2015,I000056,Yea
h157-114.2015,K000210,Yea
h157-114.2015,K000363,Yea
h157-114.2015,K000385,Nay
h157-114.2015,L000263,Nay
h157-114.2015,L000551,Nay
h157-114.2015,L000559,Nay
h157-114.2015,L000560,Nay
h157-114.2015,L000567,Yea
h157-114.2015,L000570,Nay
h157-114.2015,L000576,Yea
h157-114.2015,L000578,Yea
h157-114.2015,L000583,Yea
h157-114.2015,M000689,Yea
h157-114.2015,M001143,Nay
h157-114.2015,M001150,Yea
h157-114.2015,M001157,Yea
h157-114.2015,M001177,Yea
h157-114.2015,M001184,Yea
h157-114.2015,M001189,Yea
h157-114.2015,M001191,Nay
h157-114.2015,N000015,Nay
h157-114.2015,P000197,Nay
h157-114.2015,P000258,Nay
h157-114.2015,P000373,Yea
h157-114.2015,P000523,Not Voting
h157-114.2015,P000592,Yea
h157-114.2015,P000594,Yea
h157-114.2015,P000604,Nay
h157-114.2015,P000608,Yea
h157-114.2015,R000487,Yea
h157-114.2015,R000515,Nay
h157-114.2015,R000570,Yea
h157-114.2015,R000576,Nay
h157-114.2015,R000593,Yea
h157-114.2015,R000603,Yea
h157-114.2015,S000018,Yea
h157-114.2015,S000344,Nay
h157-114.2015,S001154,Yea
h157-114.2015,S001156,Nay
h157-114.2015,S001168,Nay
h157-114.2015,S001172,Yea
h157-114.2015,S001185,Nay
h157-114.2015,T000238,Yea
h157-114.2015,T000473,Nay
h157-114.2015,V000129,Yea
h157-114.2015,V000132,Nay
h157-114.2015,W000187,Nay
h157-114.2015,W000795,Yea
h157-114.2015,W000799,Nay
h157-114.2015,W000815,Yea
h157-114.2015,W000820,Yea
h157-114.2015,Z000018,Yea
h158-111.2010,A000022,Yea
h158-111.2010,A000361,Yea
h158-111.2010,A000362,Yea
h158-111.2010,B000013,Yea
h158-111.2010,B000410,Yea
h158-111.2010,B000755,Yea
h158-111.2010,B001247,Yea
h158-111.2010,B001248,Yea
h158-111.2010,B001250,Yea
h158-111.2010,B001256,Yea
h158-111.2010,B001259,Yea
h158-111.2010,B001263,Yea
h158-111.2010,C000537,Yea
h158-111.2010,C000794,Yea
h158-111.2010,C000984,Yea
h158-111.2010,C001080,Yea
h158-111.2010,D000096,Yea
h158-111.2010,D000492,Yea
h158-111.2010,D000602,Not Voting
h158-111.2010,D000603,Yea
h158-111.2010,D000609,Yea
h158-111.2010,E000215,Yea
h158-111.2010,E000288,Yea
h158-111.2010,E000289,Yea
h158-111.2010,E000290,Yea
h158-111.2010,F000030,Yea
h158-111.2010,F000454,Yea
h158-111.2010,G000021,Yea
h158-111.2010,G000549,Yea
h158-111.2010,G000550,Yea
h158-111.2010,G000551,Yea
h158-111.2010,G000559,Yea
h158-111.2010,H000528,Yea
h158-111.2010,H001030,Yea
h158-111.2010,H001032,Yea
h158-111.2010,H001036,Yea
h158-111.2010,H001039,Yea
h158-111.2010,H001041,Yea
h158-111.2010,H001048,Yea
h158-111.2010,I000056,Yea
h158-111.2010,K000210,Yea
h158-111.2010,K000336,Yea
h158-111.2010,K000363,Yea
h158-111.2010,K000370,Yea
h158-111.2010,L000263,Yea
h158-111.2010,L000274,Yea
h158-111.2010,L000517,Yea
h158-111.2010,L000551,Yea
h158-111.2010,L000559,Yea
h158-111.2010,L000560,Yea
h158-111.2010,L000567,Yea
h158-111.2010,L000568,Yea
h158-111.2010,L000570,Yea
h158-111.2010,M000689,Yea
h158-111.2010,M001143,Yea
h158-111.2010,M001146,Yea
h158-111.2010,M001147,Yea
h158-111.2010,M001150,Yea
h158-111.2010,M001157,Yea
h158-111.2010,M001168,Yea
h158-111.2010,M001169,Yea
h158-111.2010,M001172,Yea
h158-111.2010,M001175,Yea
h158-111.2010,M001177,Yea
h158-111.2010,N000015,Yea
h158-111.2010,N000183,Yea
h158-111.2010,O000006,Yea
h158-111.2010,O000007,Yea
h158-111.2010,P000258,Yea
h158-111.2010,P000373,Yea
h158-111.2010,P000523,Yea
h158-111.2010,P000592,Yea
h158-111.2010,P000594,Yea
h158-111.2010,R000487,Yea
h158-111.2010,R000515,Yea
h158-111.2010,R000570,Yea
h158-111.2010,R000576,Yea
h158-111.2010,S000344,Yea
h158-111.2010,S000465,Yea
h158-111.2010,S000672,Yea
h158-111.2010,S000749,Yea
h158-111.2010,S001045,Yea
h158-111.2010,S001154,Yea
h158-111.2010,S001156,Yea
h158-111.2010,S001164,Not Voting
h158-111.2010,S001168,Yea
h158-111.2010,S001172,Yea
h158-111.2010,T000238,Yea
h158-111.2010,T000266,Yea
h158-111.2010,W000187,Yea
h158-111.2010,W000207,Yea
h158-111.2010,W000795,Yea
h158-111.2010,W000799,Yea
h158-112.2011,A000022,Yea
h158-112.2011,A000361,Yea
h158-112.2011,A000362,Yea
h158-112.2011,B000013,Yea
h158-112.2011,B000410,Yea
h158-112.2011,B000755,Yea
h158-112.2011,B001248,Yea
h158-112.2011,B001250,Yea
h158-112.2011,B001256,Yea
h158-112.2011,B001259,Yea
h158-112.2011,B001269,Yea
h158-112.2011,B001275,Yea
h158-112.2011,C000537,Yea
h158-112.2011,C000794,Yea
h158-112.2011,C000984,Yea
h158-112.2011,C001080,Yea
h158-112.2011,D000096,Yea
h158-112.2011,D000492,Yea
h158-112.2011,D000603,Yea
h158-112.2011,E000215,Yea
h158-112.2011,E000288,Yea
h158-112.2011,E000290,Yea
h158-112.2011,F000030,Yea
h158-112.2011,F000461,Yea
h158-112.2011,G000021,Yea
h158-112.2011,G000549,Yea
h158-112.2011,G000550,Not Voting
h158-112.2011,G000551,Yea
h158-112.2011,G000559,Yea
h158-112.2011,G000560,Yea
h158-112.2011,H000528,Yea
h158-112.2011,H001032,Yea
h158-112.2011,H001036,Yea
h158-112.2011,H001041,Yea
h158-112.2011,H001048,Yea
h158-112.2011,H001050,Yea
h158-112.2011,H001057,Yea
h158-112.2011,H001058,Yea
h158-112.2011,I000056,Yea
h158-112.2011,K000210,Yea
h158-112.2011,K000336,Yea
h158-112.2011,K000363,Yea
h158-112.2011,L000263,Yea
h158-112.2011,L000274,Yea
h158-112.2011,L000517,Yea
h158-112.2011,L000551,Yea
h158-112.2011,L000559,Yea
h158-112.2011,L000560,Yea
h158-112.2011,L000567,Yea
h158-112.2011,L000570,Yea
h158-112.2011,L000576,Yea
h158-112.2011,M000689,Yea
h158-112.2011,M001143,Yea
h158-112.2011,M001147,Yea
h158-112.2011,M001150,Yea
h158-112.2011,M001157,Yea
h158-112.2011,M001169,Yea
h158-112.2011,M001177,Yea
h158-112.2011,N000015,Yea
h158-112.2011,N000186,Yea
h158-112.2011,P000197,Yea
h158-112.2011,P000258,Yea
h158-112.2011,P000373,Yea
h158-112.2011,P000523,Yea
h158-112.2011,P000592,Yea
h158-112.2011,P000594,Yea
h158-112.2011,R000487,Yea
h158-112.2011,R000515,Yea
h158-112.2011,R000570,Yea
h158-112.2011,R000576,Yea
h158-112.2011,R000593,Yea
h158-112.2011,S000344,Yea
h158-112.2011,S001154,Yea
h158-112.2011,S001156,Yea
h158-112.2011,S001164,Yea
h158-112.2011,S001168,Yea
h158-112.2011,S001172,Yea
h158-112.2011,S001184,Yea
h158-112.2011,S001185,Yea
h158-112.2011,T000238,Yea
h158-112.2011,T000266,Yea
h158-112.2011,W000187,Yea
h158-112.2011,W000207,Yea
h158-112.2011,W000795,Yea
h158-112.2011,W000799,Yea
h158-113.2013,A000361,No
h158-113.2013,B000013,No
h158-113.2013,B000755,No
h158-113.2013,B001248,No
h158-113.2013,B001250,No
h158-113.2013,B001256,No
h158-113.2013,B001259,Aye
h158-113.2013,B001269,No
h158-113.2013,B001275,No
h158-113.2013,B001278,Aye
h158-113.2013,B001283,No
h158-113.2013,C000537,Not Voting
h158-113.2013,C000984,Not Voting
h158-113.2013,C001080,Aye
h158-113.2013,C001094,No
h158-113.2013,D000096,Aye
h158-113.2013,D000621,No
h158-113.2013,E000215,Aye
h158-113.2013,E000288,Aye
h158-113.2013,E000290,Not Voting
h158-113.2013,F000030,Aye
h158-113.2013,F000454,Aye
h158-113.2013,F000461,No
h158-113.2013,F000462,Aye
h158-113.2013,G000549,No
h158-113.2013,G000550,Not Voting
h158-113.2013,G000551,Aye
h158-113.2013,G000559,Aye
h158-113.2013,G000560,No
h158-113.2013,G000573,Not Voting
h158-113.2013,H001032,Not Voting
h158-113.2013,H001036,No
h158-113.2013,H001048,No
h158-113.2013,H001050,Not Voting
h158-113.2013,H001057,No
h158-113.2013,H001058,No
h158-113.2013,H001064,Aye
h158-113.2013,H001067,No
h158-113.2013,I000056,No
h158-113.2013,K000210,No
h158-113.2013,K000363,No
h158-113.2013,K000385,Aye
h158-113.2013,L000263,Aye
h158-113.2013,L000551,Aye
h158-113.2013,L000559,Aye
h158-113.2013,L000560,Aye
h158-113.2013,L000567,No
h158-113.2013,L000570,Aye
h158-113.2013,L000576,No
h158-113.2013,L000578,No
h158-113.2013,M000689,No
h158-113.2013,M001143,Aye
h158-113.2013,M001150,No
h158-113.2013,M001157,No
h158-113.2013,M001177,No
h158-113.2013,M001184,No
h158-113.2013,M001189,No
h158-113.2013,M001191,Aye
h158-113.2013,N000015,Not Voting
h158-113.2013,N000186,No
h158-113.2013,P000197,Not Voting
h158-113.2013,P000258,Aye
h158-113.2013,P000373,No
h158-113.2013,P000523,Aye
h158-113.2013,P000592,No
h158-113.2013,P000594,No
h158-113.2013,P000604,Aye
h158-113.2013,P000608,No
h158-113.2013,R000487,No
h158-113.2013,R000515,Aye
h158-113.2013,R000570,No
h158-113.2013,R000576,Aye
h158-113.2013,R000593,No
h158-113.2013,S000018,No
h158-113.2013,S000344,Aye
h158-113.2013,S000937,No
h158-113.2013,S001154,No
h158-113.2013,S001156,Aye
h158-113.2013,S001168,Not Voting
h158-113.2013,S001172,No
h158-113.2013,S001185,Aye
h158-113.2013,S001190,Aye
h158-113.2013,T000238,No
h158-113.2013,T000266,Aye
h158-113.2013,V000129,No
h158-113.2013,V000132,Aye
h158-113.2013,W000187,Aye
h158-113.2013,W000207,Aye
h158-113.2013,W000795,No
h158-113.2013,W000799,Aye
h158-113.2013,W000815,No
h159-114.2016,A000371,Yea
h159-114.2016,A000372,Nay
h159-114.2016,B000755,Nay
h159-114.2016,B001248,Nay
h159-114.2016,B001250,Nay
h159-114.2016,B001269,Nay
h159-114.2016,B001275,Nay
h159-114.2016,B001278,Yea
h159-114.2016,B001283,Nay
h159-114.2016,B001289,Nay
h159-114.2016,B001291,Nay
h159-114.2016,B001293,Nay
h159-114.2016,B001294,Nay
h159-114.2016,B001295,Nay
h159-114.2016,B001296,Yea
h159-114.2016,C000537,Yea
h159-114.2016,C000984,Yea
h159-114.2016,C001080,Yea
h159-114.2016,C001094,Nay
h159-114.2016,C001103,Nay
h159-114.2016,C001106,Nay
h159-114.2016,D000096,Yea
h159-114.2016,D000621,Nay
h159-114.2016,D000623,Yea
h159-114.2016,E000215,Yea
h159-114.2016,E000288,Yea
h159-114.2016,E000290,Yea
h159-114.2016,F000030,Yea
h159-114.2016,F000454,Yea
h159-114.2016,F000461,Nay
h159-114.2016,F000462,Yea
h159-114.2016,G000551,Yea
h159-114.2016,G000559,Yea
h159-114.2016,G000560,Nay
h159-114.2016,G000574,Yea
h159-114.2016,H001036,Nay
h159-114.2016,H001048,Nay
h159-114.2016,H001057,Nay
h159-114.2016,H001058,Nay
h159-114.2016,H001064,Yea
h159-114.2016,H001067,Nay
h159-114.2016,H001070,Nay
h159-114.2016,H001071,Nay
h159-114.2016,I000056,Nay
h159-114.2016,K000210,Nay
h159-114.2016,K000363,Nay
h159-114.2016,K000385,Yea
h159-114.2016,K000388,Nay
h159-114.2016,L000263,Yea
h159-114.2016,L000551,Yea
h159-114.2016,L000559,Yea
h159-114.2016,L000560,Yea
h159-114.2016,L000567,Nay
h159-114.2016,L000570,Yea
h159-114.2016,L000576,Nay
h159-114.2016,L000578,Nay
h159-114.2016,L000583,Nay
h159-114.2016,M000689,Nay
h159-114.2016,M001143,Yea
h159-114.2016,M001150,Nay
h159-114.2016,M001157,Nay
h159-114.2016,M001177,Nay
h159-114.2016,M001184,Nay
h159-114.2016,M001189,Nay
h159-114.2016,M001191,Yea
h159-114.2016,N000015,Yea
h159-114.2016,P000197,Yea
h159-114.2016,P000258,Yea
h159-114.2016,P000373,Nay
h159-114.2016,P000523,Yea
h159-114.2016,P000592,Nay
h159-114.2016,P000594,Nay
h159-114.2016,P000604,Not Voting
h159-114.2016,P000608,Yea
h159-114.2016,R000487,Nay
h159-114.2016,R000515,Yea
h159-114.2016,R000576,Yea
h159-114.2016,R000593,Nay
h159-114.2016,R000603,Nay
h159-114.2016,S000018,Nay
h159-114.2016,S000344,Yea
h159-114.2016,S001154,Nay
h159-114.2016,S001156,Yea
h159-114.2016,S001168,Yea
h159-114.2016,S001172,Nay
h159-114.2016,S001185,Not Voting
h159-114.2016,T000238,Nay
h159-114.2016,T000473,Yea
h159-114.2016,V000129,Nay
h159-114.2016,V000132,Yea
h159-114.2016,W000187,Yea
h159-114.2016,W000795,Nay
h159-114.2016,W000799,Yea
h159-114.2016,W000815,Nay
h159-114.2016,W000820,Nay
h159-114.2016,Z000018,Nay
h160-111.2009,A000022,Aye
h160-111.2009,A000361,Aye
h160-111.2009,A000362,Aye
h160-111.2009,B000013,Aye
h160-111.2009,B000410,Aye
h160-111.2009,B000755,Aye
h160-111.2009,B001245,Aye
h160-111.2009,B001247,Aye
h160-111.2009,B001248,Aye
h160-111.2009,B001250,Aye
h160-111.2009,B001256,Aye
h160-111.2009,B001259,Aye
h160-111.2009,B001263,Aye
h160-111.2009,C000537,Aye
h160-111.2009,C000794,Aye
h160-111.2009,C000984,Aye
h160-111.2009,D000096,Aye
h160-111.2009,D000492,Aye
h160-111.2009,D000602,Aye
h160-111.2009,D000603,Aye
h160-111.2009,D000609,Aye
h160-111.2009,E000215,Aye
h160-111.2009,E000288,Aye
h160-111.2009,E000289,Aye
h160-111.2009,E000290,Aye
h160-111.2009,F000010,Not Voting
h160-111.2009,F000030,Aye
h160-111.2009,F000454,Aye
h160-111.2009,G000021,Aye
h160-111.2009,G000549,Aye
h160-111.2009,G000550,Aye
h160-111.2009,G000551,Aye
h160-111.2009,H000528,Aye
h160-111.2009,H001030,Aye
h160-111.2009,H001032,Aye
h160-111.2009,H001036,Aye
h160-111.2009,H001039,Aye
h160-111.2009,H001041,Aye
h160-111.2009,H001048,Aye
h160-111.2009,I000056,No
h160-111.2009,K000210,Aye
h160-111.2009,K000336,No
h160-111.2009,K000363,Aye
h160-111.2009,K000370,Aye
h160-111.2009,L000263,Aye
h160-111.2009,L000274,Aye
h160-111.2009,L000517,Aye
h160-111.2009,L000551,Aye
h160-111.2009,L000559,Aye
h160-111.2009,L000560,Aye
h160-111.2009,L000567,Aye
h160-111.2009,L000568,Aye
h160-111.2009,L000570,Aye
h160-111.2009,M000472,Aye
h160-111.2009,M000689,Aye
h160-111.2009,M001143,Aye
h160-111.2009,M001146,Aye
h160-111.2009,M001147,Aye
h160-111.2009,M001150,Aye
h160-111.2009,M001157,Aye
h160-111.2009,M001168,Aye
h160-111.2009,M001169,Aye
h160-111.2009,M001172,Aye
h160-111.2009,M001173,Aye
h160-111.2009,M001175,Aye
h160-111.2009,M001177,Aye
h160-111.2009,N000015,Aye
h160-111.2009,N000183,Aye
h160-111.2009,O000006,Aye
h160-111.2009,O000007,Aye
h160-111.2009,P000258,Aye
h160-111.2009,P000373,Aye
h160-111.2009,P000523,Aye
h160-111.2009,P000592,Not Voting
h160-111.2009,P000594,Aye
h160-111.2009,R000487,Aye
h160-111.2009,R000515,Aye
h160-111.2009,R000570,Aye
h160-111.2009,R000576,Aye
h160-111.2009,S000344,Aye
h160-111.2009,S000465,Aye
h160-111.2009,S000672,Aye
h160-111.2009,S000749,Aye
h160-111.2009,S001045,Aye
h160-111.2009,S001154,Aye
h160-111.2009,S001156,Aye
h160-111.2009,S001164,Aye
h160-111.2009,S001168,Aye
h160-111.2009,S001172,Aye
h160-111.2009,S001177,Aye
h160-111.2009,T000238,Aye
h160-111.2009,T000266,Aye
h160-111.2009,W000187,Aye
h160-111.2009,W000207,Aye
h160-111.2009,W000314,Aye
h160-111.2009,W000795,Aye
h160-111.2009,W000799,Aye
h160-113.2013,A000361,Aye
h160-113.2013,B000013,Aye
h160-113.2013,B000755,Aye
h160-113.2013,B001248,Aye
h160-113.2013,B001250,Aye
h160-113.2013,B001256,Aye
h160-113.2013,B001259,No
h160-113.2013,B001269,Aye
h160-113.2013,B001275,Aye
h160-113.2013,B001278,No
h160-113.2013,B001283,Aye
h160-113.2013,C000537,Not Voting
h160-113.2013,C000984,Not Voting
h160-113.2013,C001080,No
h160-113.2013,C001094,Aye
h160-113.2013,D000096,No
h160-113.2013,D000621,Aye
h160-113.2013,E000215,No
h160-113.2013,E000288,No
h160-113.2013,E000290,Not Voting
h160-113.2013,F000030,No
h160-113.2013,F000454,No
h160-113.2013,F000461,Aye
h160-113.2013,F000462,No
h160-113.2013,G000549,Aye
h160-113.2013,G000550,Not Voting
h160-113.2013,G000551,No
h160-113.2013,G000559,No
h160-113.2013,G000560,Aye
h160-113.2013,G000573,Not Voting
h160-113.2013,H001032,Not Voting
h160-113.2013,H001036,Aye
h160-113.2013,H001048,Aye
h160-113.2013,H001050,Not Voting
h160-113.2013,H001057,Aye
h160-113.2013,H001058,Aye
h160-113.2013,H001064,No
h160-113.2013,H001067,Aye
h160-113.2013,I000056,Aye
h160-113.2013,K000210,Aye
h160-113.2013,K000363,Aye
h160-113.2013,K000385,No
h160-113.2013,L000263,No
h160-113.2013,L000551,No
h160-113.2013,L000559,No
h160-113.2013,L000560,No
h160-113.2013,L000567,Aye
h160-113.2013,L000570,No
h160-113.2013,L000576,Aye
h160-113.2013,L000578,Aye
h160-113.2013,M000689,Aye
h160-113.2013,M001143,No
h160-113.2013,M001150,Aye
h160-113.2013,M001157,Aye
h160-113.2013,M001177,Aye
h160-113.2013,M001184,Aye
h160-113.2013,M001189,Aye
h160-113.2013,M001191,No
h160-113.2013,N000015,Not Voting
h160-113.2013,N000186,Aye
h160-113.2013,P000197,Not Voting
h160-113.2013,P000258,No
h160-113.2013,P000373,Aye
h160-113.2013,P000523,No
h160-113.2013,P000592,Aye
h160-113.2013,P000594,Aye
h160-113.2013,P000604,No
h160-113.2013,P000608,Aye
h160-113.2013,R000487,Aye
h160-113.2013,R000515,No
h160-113.2013,R000570,Aye
h160-113.2013,R000576,No
h160-113.2013,R000593,Aye
h160-113.2013,S000018,Aye
h160-113.2013,S000344,No
h160-113.2013,S000937,Aye
h160-113.2013,S001154,Aye
h160-113.2013,S001156,No
h160-113.2013,S001168,Not Voting
h160-113.2013,S001172,Aye
h160-113.2013,S001185,No
h160-113.2013,S001190,Aye
h160-113.2013,T000238,Aye
h160-113.2013,T000266,No
h160-113.2013,V000129,Aye
h160-113.2013,V000132,No
h160-113.2013,W000187,No
h160-113.2013,W000207,No
h160-113.2013,W000795,Aye
h160-113.2013,W000799,No
h160-113.2013,W000815,Aye
h161-112.2011,A000022,Nay
h161-112.2011,A000361,Yea
h161-112.2011,A000362,Yea
h161-112.2011,B000013,Yea
h161-112.2011,B000410,Nay
h161-112.2011,B000755,Yea
h161-112.2011,B001248,Yea
h161-112.2011,B001250,Yea
h161-112.2011,B001256,Yea
h161-112.2011,B001259,Nay
h161-112.2011,B001269,Yea
h161-112.2011,B001275,Yea
h161-112.2011,C000537,Nay
h161-112.2011,C000794,Nay
h161-112.2011,C000984,Nay
h161-112.2011,C001080,Nay
h161-112.2011,D000096,Nay
h161-112.2011,D000492,Yea
h161-112.2011,D000603,Yea
h161-112.2011,E000215,Nay
h161-112.2011,E000288,Nay
h161-112.2011,E000290,Nay
h161-112.2011,F000030,Nay
h161-112.2011,F000461,Yea
h161-112.2011,G000021,Yea
h161-112.2011,G000549,Yea
h161-112.2011,G000550,Yea
h161-112.2011,G000551,Nay
h161-112.2011,G000559,Nay
h161-112.2011,G000560,Yea
h161-112.2011,H000528,Yea
h161-112.2011,H001032,Nay
h161-112.2011,H001036,Yea
h161-112.2011,H001041,Yea
h161-112.2011,H001048,Yea
h161-112.2011,H001050,Nay
h161-112.2011,H001057,Yea
h161-112.2011,H001058,Yea
h161-112.2011,I000056,Yea
h161-112.2011,K000210,Yea
h161-112.2011,K000336,Nay
h161-112.2011,K000363,Yea
h161-112.2011,L000263,Nay
h161-112.2011,L000274,Yea
h161-112.2011,L000517,Yea
h161-112.2011,L000551,Nay
h161-112.2011,L000559,Nay
h161-112.2011,L000560,Nay
h161-112.2011,L000567,Yea
h161-112.2011,L000570,Nay
h161-112.2011,L000576,Yea
h161-112.2011,M000689,Yea
h161-112.2011,M001143,Nay
h161-112.2011,M001147,Yea
h161-112.2011,M001150,Yea
h161-112.2011,M001157,Yea
h161-112.2011,M001169,Nay
h161-112.2011,M001177,Yea
h161-112.2011,N000015,Nay
h161-112.2011,N000186,Yea
h161-112.2011,P000197,Nay
h161-112.2011,P000258,Yea
h161-112.2011,P000373,Yea
h161-112.2011,P000523,Nay
h161-112.2011,P000592,Yea
h161-112.2011,P000594,Yea
h161-112.2011,R000487,Yea
h161-112.2011,R000515,Nay
h161-112.2011,R000570,Yea
h161-112.2011,R000576,Nay
h161-112.2011,R000593,Yea
h161-112.2011,S000344,Nay
h161-112.2011,S001154,Yea
h161-112.2011,S001156,Not Voting
h161-112.2011,S001164,Yea
h161-112.2011,S001168,Nay
h161-112.2011,S001172,Yea
h161-112.2011,S001184,Yea
h161-112.2011,S001185,Nay
h161-112.2011,T000238,Yea
h161-112.2011,T000266,Nay
h161-112.2011,W000187,Nay
h161-112.2011,W000207,Nay
h161-112.2011,W000795,Yea
h161-112.2011,W000799,Nay
h162-111.2009,A000022,Aye
h162-111.2009,A000361,Aye
h162-111.2009,A000362,Aye
h162-111.2009,B000013,Aye
h162-111.2009,B000410,Aye
h162-111.2009,B000755,Aye
h162-111.2009,B001247,Aye
h162-111.2009,B001248,Aye
h162-111.2009,B001250,Aye
h162-111.2009,B001256,Aye
h162-111.2009,B001259,Aye
h162-111.2009,B001263,Aye
h162-111.2009,C000537,Aye
h162-111.2009,C000794,Aye
h162-111.2009,C000984,Aye
h162-111.2009,D000096,Aye
h162-111.2009,D000492,Aye
h162-111.2009,D000602,Aye
h162-111.2009,D000603,Aye
h162-111.2009,D000609,Aye
h162-111.2009,E000215,Aye
h162-111.2009,E000288,Aye
h162-111.2009,E000289,Aye
h162-111.2009,E000290,Aye
h162-111.2009,F000030,Aye
h162-111.2009,F000454,Aye
h162-111.2009,G000021,Aye
h162-111.2009,G000549,Aye
h162-111.2009,G000550,Aye
h162-111.2009,G000551,Aye
h162-111.2009,H000528,Aye
h162-111.2009,H001030,Aye
h162-111.2009,H001032,Aye
h162-111.2009,H001036,Aye
h162-111.2009,H001039,Aye
h162-111.2009,H001041,Aye
h162-111.2009,H001048,Aye
h162-111.2009,I000056,Aye
h162-111.2009,K000210,Aye
h162-111.2009,K000336,Aye
h162-111.2009,K000363,Aye
h162-111.2009,K000370,Aye
h162-111.2009,L000263,Aye
h162-111.2009,L000274,Aye
h162-111.2009,L000517,Aye
h162-111.2009,L000551,Aye
h162-111.2009,L000559,Aye
h162-111.2009,L000560,Aye
h162-111.2009,L000567,Aye
h162-111.2009,L000568,Aye
h162-111.2009,L000570,Aye
h162-111.2009,M000472,Aye
h162-111.2009,M000689,Aye
h162-111.2009,M001143,Aye
h162-111.2009,M001146,Aye
h162-111.2009,M001147,Aye
h162-111.2009,M001150,Aye
h162-111.2009,M001157,Aye
h162-111.2009,M001168,Aye
h162-111.2009,M001169,Aye
h162-111.2009,M001172,Aye
h162-111.2009,M001173,Aye
h162-111.2009,M001175,Aye
h162-111.2009,M001177,Aye
h162-111.2009,N000015,Aye
h162-111.2009,N000183,Aye
h162-111.2009,O000006,Aye
h162-111.2009,O000007,Aye
h162-111.2009,P000258,Aye
h162-111.2009,P000373,Aye
h162-111.2009,P000523,Aye
h162-111.2009,P000592,Not Voting
h162-111.2009,P000594,Aye
h162-111.2009,R000487,Aye
h162-111.2009,R000515,Aye
h162-111.2009,R000570,Aye
h162-111.2009,R000576,Aye
h162-111.2009,S000344,Aye
h162-111.2009,S000465,Aye
h162-111.2009,S000672,Aye
h162-111.2009,S000749,Aye
h162-111.2009,S001045,Aye
h162-111.2009,S001154,Aye
h162-111.2009,S001156,Aye
h162-111.2009,S001164,Aye
h162-111.2009,S001168,Aye
h162-111.2009,S001172,Aye
h162-111.2009,T000238,Aye
h162-111.2009,T000266,Aye
h162-111.2009,W000187,Aye
h162-111.2009,W000207,Aye
h162-111.2009,W000314,Aye
h162-111.2009,W000795,Aye
h162-111.2009,W000799,Aye
h162-114.2015,A000371,Yea
h162-114.2015,A000372,Yea
h162-114.2015,B000755,Not Voting
h162-114.2015,B001248,Yea
h162-114.2015,B001250,Yea
h162-114.2015,B001269,Yea
h162-114.2015,B001275,Yea
h162-114.2015,B001278,Yea
h162-114.2015,B001283,Yea
h162-114.2015,B001289,Yea
h162-114.2015,B001291,Yea
h162-114.2015,B001293,Yea
h162-114.2015,B001294,Yea
h162-114.2015,B001295,Yea
h162-114.2015,B001296,Yea
h162-114.2015,C000537,Yea
h162-114.2015,C000984,Yea
h162-114.2015,C001080,Yea
h162-114.2015,C001094,Yea
h162-114.2015,C001103,Yea
h162-114.2015,C001106,Yea
h162-114.2015,D000096,Yea
h162-114.2015,D000621,Yea
h162-114.2015,D000623,Yea
h162-114.2015,E000215,Yea
h162-114.2015,E000288,Yea
h162-114.2015,E000290,Yea
h162-114.2015,F000030,Yea
h162-114.2015,F000454,Yea
h162-114.2015,F000461,Yea
h162-114.2015,F000462,Yea
h162-114.2015,G000551,Not Voting
h162-114.2015,G000559,Yea
h162-114.2015,G000560,Yea
h162-114.2015,G000574,Yea
h162-114.2015,H001036,Yea
h162-114.2015,H001048,Yea
h162-114.2015,H001057,Yea
h162-114.2015,H001058,Yea
h162-114.2015,H001064,Yea
h162-114.2015,H001067,Yea
h162-114.2015,H001070,Yea
h162-114.2015,H001071,Yea
h162-114.2015,I000056,Yea
h162-114.2015,K000210,Yea
h162-114.2015,K000363,Yea
h162-114.2015,K000385,Yea
h162-114.2015,L000263,Yea
